show_id,genre_id
80127645,8
80187471,4
81024500,2
81030200,3
81030197,4
70104313,4
80165085,20
80166319,10
80205593,6
80238204,10
80230507,10
81041515,5
80191074,7
80990725,4
80028732,12
81016327,10
81004245,4
81033200,4
81002951,1
81039383,4
81018377,3
80115341,5
81021528,8
80991809,4
80226242,8
80216094,27
80227995,5
80239961,8
80147529,2
81018860,10
80099656,1
80235857,6
80998905,20
80128275,12
80199682,10
80080109,2
80993625,1
80988835,3
80180600,5
81039045,5
80989043,10
81021831,17
81021832,3
80201866,7
80239932,13
80074249,20
70083532,2
81019520,1
80160504,33
80158168,28
80177400,31
80191036,9
81037898,2
80997085,6
81004099,3
80245299,5
80200267,3
80242926,10
80216621,9
81035105,4
81018295,11
80224054,3
81038832,3
81035109,4
81030893,17
81035103,2
81035104,3
80075824,2
81035108,4
81035107,17
81028556,14
81028574,14
81028560,14
80196044,8
80122177,4
80222787,8
80244848,32
80193978,6
80060034,17
70234440,5
80208213,9
70286533,25
80237420,4
81029831,3
80194289,4
80191219,3
81005091,1
80169786,9
80190859,8
80218634,1
81022683,6
80147923,5
80201862,7
81003058,4
80236993,4
80057565,4
81016857,6
81002596,22
81002597,22
80176771,6
80080491,4
80046777,4
81029848,4
80225421,13
70204957,11
70117582,10
80136795,1
81020531,3
80215086,5
70178217,16
80191051,2
80242446,4
80241877,6
80085566,4
80124722,2
70107499,8
70123117,3
70100644,22
80057750,4
70229045,4
70139073,8
81024731,4
70219525,3
16914787,3
81020545,5
81020543,10
81020544,10
80039595,4
70123120,3
80224055,22
70052249,3
80087857,5
70084775,4
70114588,3
70185139,3
80232501,31
80210147,13
80224606,2
80217889,9
80058851,4
80175945,6
70219528,3
80241947,1
70241088,22
70068799,3
70229044,4
70254349,8
70254342,3
80084838,3
70254346,4
70229040,3
70056663,13
80067906,3
70071832,4
70273401,13
80097390,4
70106268,4
80039594,3
70139076,4
70109758,3
70123126,8
70303431,4
70254351,4
70275076,3
80189997,4
81015100,13
80076581,2
81014239,20
81025404,2
80182949,2
70060017,10
70266675,24
80155792,4
70108590,3
81024728,3
70185141,10
80113304,5
80199806,4
80084834,4
80185145,11
70067230,4
80207446,4
80207447,4
80987753,27
81016324,4
80224362,4
80067754,4
81000863,17
70082255,8
80211622,4
80095241,11
80990221,4
80202352,8
80235268,3
80992500,3
80241061,2
80185048,6
81025088,4
70218316,5
80158516,12
80995073,27
81018183,2
80205231,8
80235864,20
80224536,13
81017545,1
80994444,8
80142390,27
80131240,2
80072207,5
70114484,10
81020005,3
81035748,4
81025800,1
81003997,9
80207486,5
80226951,14
80216677,14
80232279,10
80239666,8
80000770,6
80018294,6
81011973,4
81031037,14
80994754,1
80144152,8
81035749,4
81035750,4
81035751,4
80148162,8
80211465,20
81026343,4
70235760,5
70235768,10
70301553,6
80244900,13
81006356,1
81025935,4
80020935,20
80176076,5
81020508,4
80241004,20
80050063,11
81019031,4
80158148,17
80119451,6
80057506,6
80239565,17
80216844,2
80187722,9
81021082,17
80191047,2
80178943,5
80201868,12
80189221,16
80240972,4
81016322,4
81015994,6
80198288,9
80147323,4
80210932,4
81003880,6
81015317,19
81016328,10
80239503,13
81016321,4
81020161,8
70293622,5
81002592,3
81017724,17
81016323,4
80198511,7
81016318,4
80240840,9
80191369,11
80242081,17
80168222,3
80999063,10
80220650,1
81004460,4
81016330,4
70105130,17
81010662,11
70002129,10
80191963,4
80218099,17
80218973,8
80235999,3
80215419,13
80236359,20
70118860,2
80017240,3
70118859,3
80236356,3
80236778,3
80236470,2
70213237,20
80236357,1
70213238,20
699257,18
80237311,20
80236574,3
80988048,2
80137461,8
81012857,10
70123116,17
80190101,8
81024712,4
70112494,4
80215922,4
81012415,20
70113306,4
70113305,4
80032472,22
81024703,4
81012402,20
70181653,3
80048200,2
81025884,4
80032474,4
80032476,3
70127589,4
80225696,28
80104130,8
80032473,3
70090035,8
81024713,3
70117268,4
70211216,13
70140322,13
81024696,4
70303428,3
80116762,20
81012407,20
70125882,8
70101039,3
70123121,22
80152182,4
70229042,3
70042756,3
80187618,3
81024704,3
80221498,8
70229047,8
70229555,8
70213515,3
81018563,10
81018565,10
70114948,3
80190103,8
81024729,4
81012427,9
80032477,3
81024711,8
81025908,3
70303495,8
70303429,17
80084768,3
70096752,8
70229046,8
80084767,3
81024701,3
80073432,20
81031355,7
70229048,8
80995576,2
70292836,3
80240397,20
80141767,8
70139542,4
70039175,8
70225597,8
70123119,3
70150437,4
80084667,3
70099118,3
81024705,4
80996949,12
80239337,5
70212504,10
81011682,9
80128317,9
81027384,9
80030186,9
80116921,5
70233894,8
81011955,4
81002850,4
81004470,8
80157072,8
81001809,2
80201933,1
80217957,5
81002864,3
80113201,5
81016750,17
81002866,4
80992039,2
81012295,4
80180182,1
80215923,8
80208155,10
80992496,8
70267838,2
80211380,31
80195173,7
80241960,11
80115346,5
80124522,12
80102952,2
80214464,13
80157073,6
80150502,4
80189183,11
80997866,8
80190449,31
70259208,5
80987075,3
80037280,17
70307661,17
81013148,5
70117312,8
81003648,6
81016326,3
80241102,20
80227777,4
81018233,4
81016317,4
81016337,4
81018234,8
80241103,20
80240816,20
81018241,2
81018235,4
81018236,4
81018237,4
81018238,4
81016339,17
80117545,6
81000011,4
80243899,1
80217733,8
80220035,9
80194704,7
80066429,6
80225949,27
80999985,17
81002336,5
80188120,4
80164779,3
80993613,1
80192834,2
80166239,5
81011508,1
81001000,4
80223685,27
80189586,9
80244019,4
80991570,15
80136796,1
70234439,5
80058654,5
80244601,1
80203094,2
80190843,9
70241607,17
80002612,6
80988892,10
80239639,3
80095988,5
80159586,4
80058026,8
70197049,16
70303496,3
80159880,3
81016044,3
80158838,3
81016045,4
70142798,17
70062814,17
80158839,3
80201906,8
80052612,3
80184358,1
80198585,8
80993149,2
80224294,6
80063740,6
81004113,6
81003984,2
70024088,31
81005312,4
80082969,17
80994130,4
81019924,10
81018240,4
81013710,4
70077076,3
81014988,4
80102950,3
80994108,1
70055221,3
81005314,4
80242828,17
81004223,17
80198730,4
80999945,2
81016043,17
17672040,8
81004162,1
81011096,10
80150507,1
70254350,8
80185065,6
70033611,8
80117552,6
80191522,12
80997863,3
80223138,27
80114719,3
80095299,7
80156006,7
80220145,6
81020576,1
81006598,2
80226619,5
70267834,2
81002601,17
80177776,8
81016192,3
81016194,8
81009815,2
81002281,9
80108234,4
70293130,2
60000677,4
70012316,8
70304914,13
70298926,4
80238360,13
80025923,6
80035689,6
80245450,1
81008272,3
81012978,1
80144145,3
81008283,1
80184405,20
80224167,2
80243728,6
70274390,22
80224150,17
81016193,3
81016196,8
80201175,4
81016191,4
80199962,3
80226557,5
80234464,3
80209558,3
80209722,3
80144146,20
80202810,2
80201039,10
80989848,7
80190510,7
81020839,3
80087352,4
80201870,7
80173606,3
80203147,3
80225020,6
80223582,13
80243541,4
70033644,8
80039484,8
70059191,8
11546798,8
70014531,8
70026792,8
80997789,4
80997867,3
80039662,8
80997862,3
60027334,8
80999983,3
70111922,8
80997859,4
70130432,8
70033579,4
70100527,8
80997857,8
80997793,3
80997861,8
70299867,3
80209061,3
81002212,4
80176707,3
80199381,4
80202176,3
81014293,9
81014811,9
70123118,3
80185074,5
80165437,9
80188953,9
80211884,12
81005454,4
80995575,2
80223371,4
80175147,3
80239831,2
80245357,4
80222042,2
70283261,16
81000207,6
80998058,1
81000509,1
70303426,3
80104648,8
80992995,3
80234491,21
80215500,6
80171452,5
80202283,20
80174897,3
80988815,9
70139075,4
70139072,10
70267490,4
80087354,17
70111162,4
80099083,4
60003290,4
80227672,2
70139074,4
70303432,4
70303424,8
70139071,3
70219529,3
70056059,3
70114589,22
80104257,8
80997865,8
70123124,4
70047320,4
70229043,8
80087743,4
70139078,3
70229041,3
70187503,3
70075775,10
1171655,3
80226279,9
80993489,2
70033643,8
70233317,17
80997858,8
80238607,4
80039485,8
80998560,4
70043379,8
80232892,4
80998562,4
70124268,10
80998563,4
80998564,3
80997864,8
80035685,6
70142792,3
81002214,8
80993656,4
80998568,4
80998565,4
80998566,17
81001379,2
81001381,2
81001382,2
81001383,2
80998567,3
81002215,3
70105338,10
81014824,4
81013200,3
80230018,1
80242916,1
80041339,17
70105371,3
60022962,8
81002213,4
80997870,8
80244539,1
60001377,8
80097771,1
80999990,3
80999991,3
80175350,11
81000000,17
70278933,4
81018141,14
81015524,3
81014647,12
70124965,4
80999107,8
80992365,3
80192135,13
80133042,6
80236421,8
80242950,6
80170862,2
80212251,1
80049094,2
80049177,8
80025495,4
80023689,4
70278930,8
80038337,4
80053475,4
80999986,8
80022605,8
80029901,8
80037478,4
80007777,8
80999987,8
81000015,3
80999982,3
80999984,3
81005453,4
80999989,3
70218312,17
81006594,2
80213658,13
80232989,22
80014857,17
80204616,2
80017021,4
70099615,10
70299270,3
80017280,8
80184067,20
80189791,9
80201750,6
80195962,10
80185070,3
80205440,7
80089198,5
80138672,1
80202146,5
80186829,4
80201773,9
80013547,4
80182950,12
80230423,3
70053885,13
70301275,3
80073823,4
70299859,3
80027378,8
70266679,22
1005494,18
80233223,9
80232891,2
80180376,8
80217130,21
70262783,3
70293661,31
70266171,3
80095718,2
70257413,4
80988262,10
70295189,4
80993684,2
70257860,3
80998908,2
70171835,4
81005401,18
80993650,4
80049979,4
80211384,27
70267439,4
70293812,4
80244246,1
80081277,4
81005504,1
80244363,6
80167481,8
80214743,13
70270773,13
80991827,17
70300666,24
80118092,1
80180224,4
80217151,20
80177803,6
80991107,1
81001804,2
80136311,1
80211576,9
80192064,13
80146601,9
80176715,8
80168029,4
80245121,10
70122316,4
80102266,1
80102162,9
80102160,1
70303706,13
70074100,17
70224969,13
70261273,13
70250364,13
80244472,4
80190463,3
80182447,8
70055855,3
70295560,13
80994575,3
60036112,4
80994424,3
80229417,1
80997402,4
80994423,4
80236278,3
80217136,2
80115118,4
80180851,4
80236279,10
80994573,4
70057519,4
80994425,22
60029032,3
81002211,4
70062158,4
70142386,6
80996343,3
80994419,4
80994426,4
80994574,4
70125939,3
80994420,4
70205125,4
70034610,3
80992111,17
80222256,3
80206917,4
80176064,2
80994421,4
70098332,4
80236280,3
80994572,4
80217135,2
80996349,3
80217120,2
80993648,4
70245034,13
80210887,1
80220676,8
80173623,6
80109341,17
80198478,4
80195811,20
80191989,13
80097225,20
80242720,1
80238434,3
80177782,2
80217569,24
80240691,6
80241779,3
80994807,2
80165918,5
80192018,8
80200015,13
80996455,1
80038207,8
80160994,3
80231602,17
80179900,16
26009364,10
80231601,8
80237975,5
80238351,10
80128245,4
80988793,7
80219802,22
80185266,1
80002537,6
80993655,4
80997770,9
80233611,13
80993106,1
80195801,1
80239797,1
80999727,1
80993088,1
70074315,4
81002885,2
80991033,3
80244547,3
80991025,2
80184100,3
80131280,4
80991026,4
80243582,5
80243473,5
70267830,2
80994442,2
80222188,4
80168189,3
80244709,3
80194946,13
80094728,20
80147919,5
80233441,6
70290904,4
70281323,16
80225953,5
80186608,8
80241689,1
80121841,10
80007912,11
70135893,4
80994443,4
80245442,22
80190515,2
80229216,1
80048218,2
60033300,10
70011206,8
80998558,4
80190097,9
80168167,4
80245626,2
80196584,8
80148927,6
80189827,2
80025384,12
70140358,12
80239459,27
80202903,4
80990935,1
80084666,4
80192137,13
80195049,3
80186850,13
80075820,5
80113612,1
80220758,2
80213536,1
80151384,13
80091267,4
70197057,6
80182919,15
80161216,17
80218111,3
80996626,5
80025273,6
70083809,13
80227554,34
70158421,10
20258084,3
80233511,2
80994416,3
80243408,8
80994418,3
70050576,8
70253596,19
70273371,11
80186940,13
80117736,3
80117748,27
80192065,13
80158319,6
80184422,1
80143556,3
80184379,5
80221308,17
80213657,13
80217133,15
80116761,2
70118125,3
80208115,5
80177300,17
80100933,6
80189866,10
80193475,27
80195964,4
80213024,13
80210691,2
80244782,4
80023612,5
80144280,3
80209866,8
80241666,3
80167648,3
80992499,3
70252898,5
80990658,8
80241044,8
80213148,2
80150390,3
80993495,4
80229034,1
70213130,1
80192548,8
80232894,2
80232330,8
80103425,3
80170875,4
80990815,4
80990816,4
80081705,1
80990829,2
80238110,13
80229102,6
80241876,2
80101826,5
80990811,3
80066146,1
80229286,1
80224106,22
80206732,8
80990810,4
80235766,14
80235767,14
80235853,14
80236099,14
80235854,14
80236224,14
80229190,1
80990814,4
80245268,2
80227186,5
80228322,4
80204739,1
80228923,1
80223149,2
80179373,3
80233962,3
80233493,8
80990813,4
80220531,4
80987906,11
80231066,4
80217848,1
80175333,3
80198419,4
80174282,9
80164864,10
80136793,1
80136790,1
80162993,3
80136794,1
80226927,1
80184682,5
80149821,2
80183328,3
80136792,1
80136789,1
80217772,13
80164088,8
80182411,2
80205442,10
80226424,8
80158976,13
80238655,2
80239640,1
80240024,1
80239865,1
80192186,3
80216834,3
80174436,2
80187301,3
80178971,1
80215782,8
80097516,17
70217161,5
80190407,6
80232914,6
80213655,27
70114022,8
80180225,4
80189853,8
70059700,13
70142918,10
80992231,2
80239700,1
80231523,5
70124562,4
80240213,1
80152625,4
80175421,3
80104198,23
80239864,1
80108373,5
80133153,4
80158875,13
80218962,1
80202076,3
80208951,8
80130625,4
80096984,4
80222823,4
80209895,2
80189646,13
80226962,3
80161104,8
80191990,13
80175352,20
80003196,5
80185032,2
80119177,17
80231064,8
80227118,4
80227115,8
80227113,4
80227116,3
80227119,3
80227117,4
80227114,3
80194610,10
80038443,8
80231065,3
80217689,13
80235025,4
80164904,4
80237428,6
70158329,23
80987611,4
70060380,4
80202808,4
60010082,10
60033788,10
60033786,10
60033787,10
60022255,10
60022254,10
70020048,10
284890,8
80122234,1
80226076,2
70115621,4
80122188,1
80103383,4
60011619,4
80041337,4
80209356,4
60033223,4
80244992,22
80208373,6
80196139,2
80148180,2
607931,4
80225907,2
70298251,13
60002111,4
80036662,1
80174145,20
80190215,8
70000196,8
80245519,4
80245329,4
70083535,3
70039405,4
60000722,3
70134539,8
80122233,1
80245518,4
80124313,4
60036359,18
80049281,4
70084328,4
70099610,4
80217041,2
80156408,4
80232149,5
80244567,20
80170720,6
80233664,1
80097034,20
80023644,20
80176592,8
80170381,5
80170186,5
80233447,1
70177034,11
80117458,4
80143362,3
80201200,8
80145087,9
80183197,13
80148210,4
70153385,26
70128549,3
70069233,3
80206395,9
80195839,1
80127927,5
80216988,17
80213803,20
80021955,6
80222896,4
80020132,10
80206758,2
80222788,6
80169617,8
80144454,4
70204282,2
80242378,4
80184068,20
80171733,4
80245408,4
80164752,2
80144983,2
70136114,28
80175685,27
80189216,8
80204923,10
80112916,1
80117831,2
80145240,6
80223734,13
80239442,4
80238299,3
80201814,4
80201604,3
80192244,21
80235957,3
80226021,3
80235139,6
80147758,8
80201608,4
80241537,10
80241616,10
80239642,4
80239988,2
80173925,12
80092654,1
70041893,4
80238298,17
80234795,1
80238400,4
80215154,1
80239738,4
80206360,1
80237300,4
80226234,8
80174917,11
80189653,13
80135585,10
80216664,32
80017535,8
80219917,15
80174144,3
80220677,17
80229829,4
80161848,11
80185171,20
80026506,28
80209796,4
80152434,4
80214772,6
80219143,2
70260374,8
80190180,22
80238080,10
296682,10
60037606,10
80174617,6
516154,10
80170187,13
80174137,4
80214580,3
80224924,2
80097594,11
80156688,9
80192139,13
80192063,13
80218656,17
80215076,6
80184973,8
80203919,13
70229921,2
70021551,22
80236167,2
80175151,22
80232404,8
60036746,8
60036613,8
80219180,1
80214584,22
17671454,4
60036617,8
80230555,2
70294790,3
70063017,4
60003401,4
80224605,22
70021253,8
70138498,17
80188099,15
70025303,8
70048905,4
80223227,4
80223195,4
80236906,8
80238297,4
80235958,4
80238296,17
17969262,8
80223317,3
70012334,22
80184131,2
80106947,4
80082014,4
80235325,1
70291094,10
70250369,10
80091689,20
80223230,3
80059049,4
60032008,4
60037397,8
80223228,4
70001082,8
80238291,4
80158247,3
60035875,4
70244982,4
70065769,3
70099702,4
80238637,4
80188777,4
80238293,4
80132381,3
80023851,3
70019491,4
70304187,3
60001670,4
80196367,22
70134669,4
80202728,4
80238294,4
80023853,3
80244078,4
80238292,4
80238190,4
70304188,14
70304186,14
70304189,3
70143440,14
20717860,8
80201833,4
80238295,3
80223190,3
70125935,4
60021903,4
70001564,4
80190130,3
80226357,4
80220000,14
80134779,13
80214583,3
80213299,4
80214579,17
80170119,2
80109295,17
80108450,1
80163279,1
80037278,1
80119233,24
80117555,6
80184208,6
80170368,9
80138915,20
80223050,4
70251896,4
80198735,4
70272479,6
80108610,2
80217121,10
80161335,20
80223123,2
80214581,15
80223731,8
80211728,4
80226338,1
80209153,8
80222025,6
80191555,13
80039394,5
80117551,12
80184625,4
80184154,9
80144372,8
80201612,8
80202087,8
80201816,3
80201605,4
80235135,6
80201609,22
80198794,1
70116577,4
70121660,4
70120167,8
80201622,4
80201817,4
80167498,13
80227304,3
80118913,9
80168084,2
80174367,2
80217312,17
80209006,2
80220692,6
80117531,3
80178280,8
80159028,32
80179371,23
80201570,3
80225034,10
80221279,6
80201497,4
80134431,8
80198745,4
70252885,8
80097140,6
80157137,9
80217826,13
80177414,4
80226233,3
80205451,2
70045919,8
80141928,2
80198055,4
80186731,2
80195654,2
80170992,4
80227121,2
80222248,2
80078037,5
70286901,5
80163352,8
70251218,2
80217040,2
80172958,4
80171291,4
80234290,20
80063658,20
80080436,6
80168231,2
80224476,2
21028726,13
80019930,10
80141960,20
80226168,1
80109193,3
80208468,2
80214582,2
80168198,2
80064235,1
80107084,3
80118100,6
80196589,13
80183089,13
80125818,10
80192138,13
80018988,5
80190283,8
80194737,3
80214406,1
80192062,13
80193614,3
80003479,8
80163053,3
80208684,13
80175405,2
80084164,23
80175290,6
80214777,3
80216146,1
80195429,13
80158485,3
80198661,17
80174219,31
80215322,1
80191988,13
80082647,9
80180373,29
70114021,3
70275751,4
80216224,13
70285368,1
80154682,4
80158543,8
80216543,2
80223136,4
80189955,2
80195807,2
80116307,8
80228321,22
80156940,4
80222177,10
80224233,8
80168300,2
80228282,4
80117694,12
80108149,4
70120182,2
80173395,3
80226236,2
80187307,13
80170870,4
80192136,13
80109128,17
80187188,2
80213403,2
80233024,17
70251894,17
70136129,16
80180619,1
70175670,26
80200744,2
80002667,17
80174974,11
80213400,3
80213401,2
80198056,3
80208083,2
80201623,3
80202086,3
80190844,2
80201626,4
80195653,10
80084756,4
70117122,4
70136126,6
80197427,2
70304246,12
80192627,2
80202713,2
80084454,4
70153412,26
70204980,11
70204981,11
80196217,2
80208908,3
80167491,17
80206907,15
80202905,4
60035870,18
80074065,4
80020971,5
80201809,3
80228146,8
70169918,2
80201810,3
80041601,20
80221637,4
80197301,2
19207412,4
80217436,2
80201618,3
70128225,3
80020131,10
70286028,10
80020036,10
70301472,10
70286029,10
80196138,2
80138615,2
70297799,4
80131236,4
70297439,11
80184547,2
70116578,3
80202908,3
80184135,4
80139199,8
80208830,4
80201813,4
80186459,6
70157196,20
80155790,4
1065372,15
80159566,17
80201815,3
80217857,2
80194813,9
70114043,3
80198350,5
80190585,2
80210716,2
80230402,27
70205634,26
80230465,2
80144691,2
80168234,3
80221778,5
80184972,17
70243132,1
80029102,6
80208084,2
70205710,1
70205714,1
70236010,1
80208212,2
80218432,10
80163263,3
80208337,6
70132228,17
80194671,8
80192950,20
80163430,1
80141781,10
70253590,8
80204885,1
80182473,3
80214478,13
80182034,2
80190840,2
80225526,1
80195377,20
80168161,17
80158649,20
80165247,9
80119234,8
80229953,2
80223098,4
80232740,10
70221084,1
80107030,2
80205978,30
80189806,13
80190279,6
80155902,3
80206057,3
80128686,1
80175314,4
80145625,8
70264416,5
70117674,17
80036412,16
70213120,11
80214013,6
80104116,15
80197310,3
80220783,2
80092415,9
80227028,1
80177441,4
80218586,4
80210182,2
80173711,1
80018252,2
80203788,4
80227673,8
80219340,2
80218784,4
80218783,4
80223049,3
80217545,3
80191975,20
80203784,17
80106230,3
70003680,3
80216651,20
80216662,8
80059446,6
70302182,16
80158871,13
80139397,3
80107019,4
80191835,4
80180711,1
80205065,17
80194612,17
70152959,8
70144331,4
80178974,3
80157086,8
70089214,3
60020906,4
60002808,3
70129396,3
80156938,4
70087087,4
80156405,8
70063484,2
80185876,10
80187435,13
80157752,20
80206847,3
80164930,17
80158854,14
80018987,5
80208746,6
80203781,4
80204929,1
80180601,1
80221317,2
80178882,2
80191081,10
80203792,4
80191930,2
70170181,17
80175348,1
80173001,10
80171247,4
70286808,5
80180651,1
70135647,4
80201828,4
80203787,3
70205024,11
80196221,5
70236586,8
80216237,9
80173271,2
80191513,22
70302007,16
80176212,2
70286809,5
80221261,20
80092878,1
70302484,20
80219019,3
80217495,2
80174220,8
80126449,2
80103512,4
80199051,1
80198545,1
80225915,29
80196379,10
80214115,1
80203522,32
80097141,16
80208104,10
80134827,13
80127558,2
80158084,4
80177865,8
80160759,10
80209608,2
80182622,10
70269479,6
80057171,5
80175694,4
80016471,10
80171561,7
70113538,8
80136925,8
80202454,5
70040076,4
80009361,11
80166471,6
80191804,13
80191109,8
80147403,2
80205085,2
80131563,8
70174733,13
80175822,1
80175619,11
80046193,12
80183088,13
80198018,13
80127990,8
80180849,11
60024976,2
80185003,5
80058852,5
80173002,4
80183783,2
80204460,3
80196135,2
80163294,1
80119411,6
80201826,17
80158388,8
80203778,4
80201820,3
80103312,22
80205563,22
70308105,1
80202605,8
80208211,2
80203791,4
80079229,3
80080145,4
80198850,1
80216270,2
80157797,10
80032364,4
80203786,4
80032097,8
80216268,2
80156684,8
80187302,6
70155610,12
80174727,8
80157276,1
80157297,1
80157566,1
70279656,9
80157488,6
80157714,1
70236561,20
80201827,22
80179288,8
80203780,8
80216215,3
80211371,4
80208273,13
80145699,2
80204927,1
80192097,4
80189954,10
80197912,27
80117454,2
80173479,4
80219941,2
80064515,8
80158919,13
80135414,16
80068326,20
80017286,3
70170182,4
70082633,4
70049619,22
80211135,4
70109884,22
70176967,4
70198040,3
80169350,6
80135164,4
80095900,12
70167128,2
80118101,2
80184569,6
80113669,8
80171705,3
80208635,10
80177406,13
80211134,8
70271601,4
80136786,1
80136788,1
80136787,1
80136454,1
80204433,4
80201824,22
80203782,4
80201829,4
80126016,2
80202089,4
80203789,4
80193423,2
80201825,4
80202376,5
80028360,4
80203783,17
80142617,15
80201823,4
80190841,4
80115858,8
80183199,5
80158547,3
80206827,3
80202090,8
80203790,3
80158391,4
80201822,8
80135640,9
80211540,2
80187205,3
80180544,1
80148070,3
80155812,4
80183198,13
80158844,2
80005756,5
80164456,3
80174434,3
80103282,3
80134526,3
80205204,13
80196216,2
80174918,11
80109399,5
80170301,8
80189623,2
80063705,5
70281526,16
80199767,17
80191665,13
80161921,8
80011206,16
80039069,3
80198771,4
80062096,8
70291096,10
70130483,10
80031038,10
80065930,10
80112370,10
70165189,10
70197459,10
80095193,10
70246439,10
80158155,10
80202539,11
80063617,10
70155629,28
80204252,20
80107077,16
80191075,5
80204401,9
80202503,3
80147971,2
70257412,3
80172937,2
80118280,10
70155618,28
80204402,9
80135360,2
70286355,4
80150246,2
80156995,1
80017272,10
80075828,21
80095089,10
80208176,10
80116741,3
80204400,20
80171004,5
80063290,8
80187223,5
70136140,26
70158332,26
70158331,23
80190518,1
80002999,6
80157275,1
80162195,2
80106036,4
80198687,3
80163353,2
80162246,4
80112371,10
80189209,1
80208413,4
80187061,4
80181555,20
80128722,17
80182115,2
80163293,1
80104068,4
80119349,2
80199032,20
80074503,12
80180449,1
80126507,2
80060037,4
80151483,13
80173625,2
80131479,1
80023289,35
80198423,2
80162144,3
70304191,3
80103311,3
80196586,2
80099204,4
80163156,13
80176878,6
80192815,10
80136785,1
80136784,1
80135278,1
80136452,1
80165072,20
80067522,4
80192149,4
80142637,3
80192014,8
80192015,8
80119379,6
80168230,2
80202129,20
80119145,5
80198046,2
80118289,12
80192445,2
80158670,13
80162143,17
80125979,3
80163890,6
70304989,22
80164077,13
80117902,9
70304990,8
80169755,13
70299204,8
80182480,10
80182483,10
80182596,10
80182482,10
80182597,10
80182481,10
80182621,10
80057969,19
80060297,3
80046728,8
70270745,20
80046727,2
70304988,17
80057700,4
80152447,4
80162141,4
80147760,3
80177405,13
80113482,28
70283260,16
80113641,6
70143860,16
80203776,8
80143797,3
80161931,4
80188969,1
80189155,1
20254278,8
80203742,2
80189208,1
70276596,8
80063025,8
70068739,4
80158389,3
80184974,2
80156941,4
80178543,1
70213196,11
70208520,9
80061314,2
70052492,8
70036200,8
70018513,8
80158480,8
80105933,5
80139506,3
80205314,4
80133200,1
80158545,3
80156939,8
80025172,6
80152537,8
80045673,8
70275937,8
70101321,8
70108386,8
70074559,8
80162197,8
80184055,2
80059047,5
80160358,2
60034929,18
80157134,4
80141891,3
80183897,15
80177834,10
80121855,2
80168028,4
80200913,5
80108561,20
80190990,2
80173269,2
80042182,4
80193491,3
80184834,13
80059505,4
80163159,4
80152442,31
80161232,22
80132127,2
80164392,22
80122759,17
80163366,4
80128689,2
80185322,13
80163054,3
80134952,2
80079255,6
80163295,1
80163407,3
80163265,8
80171742,2
80162179,3
80153897,22
80138469,8
80049903,5
80002566,6
70177633,2
80146805,8
80190984,10
70142437,26
80175913,6
80182274,2
80185166,13
80068219,13
70209163,3
80170687,6
80163191,3
80184661,3
80136456,1
80136450,1
80136453,1
80163530,6
80136455,1
80039439,3
80162142,3
80175483,2
80188580,4
80106737,4
80142058,3
80105356,2
70296443,17
80168033,2
80160346,8
80128691,8
80195838,13
80203996,8
80203998,8
80203997,8
80204117,8
80204119,8
80204118,8
80163368,3
80184868,17
80164979,14
80165221,10
80138681,8
80167488,8
80142222,8
80156927,8
80176929,1
80124724,13
80176931,1
80194184,9
80168079,2
80155475,31
80194367,9
80117800,12
80173176,22
70140438,20
80190147,4
80190149,10
80195886,4
80190148,10
80185803,9
80147321,4
80157177,1
80185369,6
70248183,8
80185723,2
80159897,1
80185707,20
80166472,6
80185801,20
80186252,20
80151962,3
80185427,6
70305043,20
80176179,5
80190146,10
70221085,20
80184595,1
80166481,6
80184684,1
80179433,13
80185622,20
80114501,3
80187107,10
80141259,6
80167646,4
80080106,2
80157528,1
70140450,20
80185861,2
80185722,2
80081374,3
70250398,20
80175275,5
80119381,1
70254851,20
80162192,4
80092926,9
80195835,2
80171022,3
80185321,13
80147988,2
80145512,4
80155863,4
80115874,3
80191000,1
70153374,6
80183329,13
80192842,27
80154884,2
80167460,4
80113589,4
70298393,8
80191557,4
80149064,14
80168188,2
80171659,4
80044126,13
80148179,2
70301023,13
80120200,1
80171125,4
80119249,4
80049870,5
80062047,1
80160516,1
80160391,1
80160597,1
80117747,3
70228154,1
80177339,10
80170277,3
80195243,2
80164164,8
70306701,4
80178940,3
80158301,1
70290905,10
80156950,6
80167699,10
80158390,4
70294800,5
80004462,28
80184770,4
80156992,1
80191358,10
70152640,26
80118532,6
80021966,1
80190946,13
80107948,17
80094964,4
80103470,6
80149594,1
80159925,5
80158481,18
80177684,20
70299811,4
80116687,1
80157457,1
70229498,8
20257393,3
80159899,1
70155574,26
80093106,22
80157567,1
80157390,6
70172488,26
80157392,1
80171528,4
70153408,26
80157645,6
80187467,8
80160125,1
80187323,3
80157132,4
80157864,1
80157717,1
80093104,10
70153390,6
80127764,2
80095411,16
80156387,11
80190144,2
80091936,8
80133553,13
80161640,4
80108952,4
80171598,4
80191356,10
80191357,10
80143794,2
80168227,2
70026432,10
80155477,4
80167644,4
80027041,17
80166185,4
80031377,12
80173234,3
80000139,5
80151644,10
80185223,13
80160814,22
80038159,4
80026224,6
80049873,2
80094358,2
80174177,2
80007778,5
80164206,8
80187684,3
80160726,13
80104706,2
80172284,2
80158770,2
80176756,8
80168221,13
80163409,1
60001104,18
80132601,17
80163277,1
80176866,6
80162114,6
80163369,1
80114989,8
80163266,1
80178564,1
80103734,4
80159025,17
80042309,4
80169554,10
